1539847319407,34.6.71,26.15,8.56,8.65
1539847319485,34.81,26.15,8.66,8.65
1539847319485,34.77,26.03,8.74,8.66
1539847319579,34.75,26.09,8.66,8.65
1539847319579,34.77,26.15,8.62,8.66
1539847319579,5,8.60,8.66
1539847319579,34.71,26.15,8.56,8.65
1539847319594,34.81,26.15,8.66,8.65
1539847319594,34.77,26.03,8.74,8.66
1539847319766,34.75,26.09,8.66,8.65
1539847319782,34.77,26.15,8.62,8.66
1539847319782,5,8.60,8.66
1539847319782,34.71,26.15,8.56,8.65
1539847319782,34.81,26.15,8.66,8.65
1539847319797,34.77,26.03,8.74,8.66
1539847319797,34.75,26.09,8.66,8.65
1539847319969,34.77,26.15,8.62,8.66
1539847319969,34.77,26.15,8.62,8.65
1539847319985,34.75,26.15,8.60,8.65
1539847319985,34.81,26.11,8.70,8.66
1539847319985,34.71,26.11,8.60,8.65
1539847320172,34.77,26.15,8.62,8.66
1539847320375,34.77,26.11,8.66,8.65
1539847320563,34.75,26.15,8.60,8.65
1539847320766,34.77,26.15,8.62,8.66
1539847320969,34.77,26.15,8.62,8.65
1539847321172,34.77,26.05,8.72,8.66
1539847321376,34.75,26.15,8.60,8.65
1539847321563,34.81,26.15,8.66,8.65
1539847321766,34.77,26.15,8.62,8.66
1539847321970,34.77,26.17,8.60,8.65
1539847322173,34.77,26.11,8.66,8.66
1539847322360,34.81,26.15,8.66,8.65
1539847322579,34.77,26.11,8.66,8.65
1539847322766,34.77,26.15,8.62,8.66
1539847322970,34.81,26.15,8.66,8.65
1539847323173,34.75,26.15,8.60,8.66
1539847323376,34.75,26.17,8.58,8.65
1539847323564,34.77,26.15,8.62,8.65
1539847323767,34.83,26.15,8.68,8.65
1539847323970,34.81,26.15,8.66,8.65
1539847324173,34.77,26.15,8.62,8.65
1539847324376,34.75,26.17,8.58,8.65
1539847324564,34.75,26.15,8.60,8.65
1539847324767,34.81,26.11,8.70,8.65
1539847324970,34.83,26.17,8.66,8.64
1539847325173,34.83,26.17,8.66,8.65
1539847325361,34.81,26.17,8.64,8.65
1539847325564,34.83,26.17,8.66,8.65
1539847325767,34.77,26.15,8.62,8.65
1539847325971,34.81,26.17,8.64,8.64
1539847326158,34.83,26.15,8.68,8.65
1539847326361,34.83,26.15,8.68,8.65
1539847326564,34.77,26.15,8.62,8.65
1539847326767,34.81,26.15,8.66,8.65
1539847326971,34.83,26.15,8.68,8.64
1539847327158,34.81,26.21,8.60,8.65
1539847327361,34.83,26.11,8.72,8.65
1539847327564,34.83,26.15,8.68,8.65
1539847327767,34.81,26.17,8.64,8.65
1539847327955,34.81,26.11,8.70,8.65
1539847328174,34.83,26.15,8.68,8.65
1539847328361,34.83,26.15,8.68,8.65
1539847328565,34.83,26.15,8.68,8.65
1539847328768,34.83,26.15,8.68,8.66
1539847328971,34.83,26.09,8.74,8.65
1539847329174,34.85,26.15,8.70,8.66
1539847329362,34.85,26.11,8.74,8.65
1539847329565,34.81,26.09,8.72,8.66
1539847329768,34.85,26.15,8.70,8.66
1539847329971,34.83,26.15,8.68,8.65
1539847330159,34.77,26.15,8.62,8.66
1539847330362,34.83,26.09,8.74,8.66
1539847330565,34.89,26.17,8.72,8.66
1539847330768,34.81,26.11,8.70,8.67
1539847330956,34.81,26.15,8.66,8.66
1539847331159,34.75,26.15,8.60,8.67
1539847331362,34.83,26.11,8.72,8.66
1539847331565,34.85,26.15,8.70,8.67
1539847331768,34.81,26.11,8.70,8.67
1539847331956,34.81,26.11,8.70,8.67
1539847332159,34.83,26.15,8.68,8.68
1539847332362,34.85,26.11,8.74,8.67
1539847332566,34.81,26.11,8.70,8.67
1539847332753,34.83,26.11,8.72,8.68
1539847332972,34.81,26.11,8.70,8.67
1539847333159,34.81,26.11,8.70,8.68
1539847333362,34.83,26.11,8.72,8.68
1539847333565,34.83,26.11,8.72,8.68
1539847333769,34.83,26.15,8.68,8.68
1539847333957,34.81,26.09,8.72,8.68
1539847334160,34.83,26.11,8.72,8.69
1539847334363,34.83,26.15,8.68,8.68
1539847334566,34.81,26.11,8.70,8.68
1539847334769,34.83,26.17,8.66,8.69
1539847334957,34.81,26.11,8.70,8.68
1539847335160,34.81,26.17,8.64,8.69
1539847335363,34.85,26.11,8.74,8.69
1539847335566,34.85,26.17,8.68,8.69
1539847335754,34.81,26.15,8.66,8.69
1539847335957,34.83,26.11,8.72,8.69
1539847336160,34.85,26.15,8.70,8.69
1539847336363,34.81,26.21,8.60,8.69
1539847336551,34.81,26.21,8.60,8.69
1539847336754,34.83,26.17,8.66,8.69
1539847336957,34.83,26.11,8.72,8.69
1539847337161,34.83,26.15,8.68,8.69
1539847337364,34.85,26.11,8.74,8.69
1539847337551,34.77,26.05,8.72,8.69
1539847337754,34.83,26.09,8.74,8.69
1539847337958,34.81,26.11,8.70,8.69
1539847338161,34.85,26.11,8.74,8.69
1539847338348,34.83,26.11,8.72,8.69
1539847338567,34.83,26.15,8.68,8.69
1539847338754,34.83,26.17,8.66,8.69
1539847338958,34.81,26.15,8.66,8.69
1539847339161,34.81,26.21,8.60,8.69
1539847339364,34.83,26.09,8.74,8.69
1539847339567,34.77,26.21,8.56,8.69
1539847339755,34.81,26.17,8.64,8.69
1539847339958,34.77,26.23,8.54,8.69
